time,latitude,longitude,depth,magnitude,place
2021-09-05 07:48:01.229,37.8062,72.0602,123.53,4.0,"56 km NE of Khorugh, Tajikistan"
2021-09-04 17:55:25.615,37.7689,77.9175,10.0,4.5,"92 km NW of Zangguy, China"
2021-09-04 17:52:06.665,37.7135,77.9281,10.0,4.6,"88 km WNW of Zangguy, China"
2021-09-04 14:16:45.999,37.5315,72.0872,145.51,4.1,"47 km E of Khorugh, Tajikistan"
2021-09-04 01:54:08.756,37.7236,77.9238,10.0,4.8,"89 km WNW of Zangguy, China"
2021-09-04 01:39:06.654,37.7198,77.9128,10.0,4.5,"89 km WNW of Zangguy, China"
2021-09-04 01:28:02.881,37.6047,77.9615,10.0,4.6,"79 km WNW of Zangguy, China"
2021-09-04 01:21:12.707,37.9196,78.1123,10.0,4.3,"91 km NW of Zangguy, China"
2021-09-03 15:48:32.733,37.7349,77.967,10.0,3.9,"86 km NW of Zangguy, China"
2021-08-26 13:25:26.874,39.049,70.917,49.08,4.6,"47 km E of Rasht, Tajikistan"
2021-08-24 02:45:19.136,40.0491,77.1705,10.0,4.2,"119 km ENE of Kashgar, China"
2021-08-22 21:01:16.729,39.7318,71.4883,24.29,,"26 km SSE of Aydarken, Kyrgyzstan"
2021-08-21 02:03:05.354,37.9649,72.5613,131.97,4.3,"103 km ENE of Khorugh, Tajikistan"
2021-08-16 12:17:59.325,38.1539,73.1967,48.14,4.5,"67 km W of Murghob, Tajikistan"
2021-08-14 10:29:16.239,37.5054,71.7358,106.9,4.3,"16 km E of Khorugh, Tajikistan"
2021-08-13 13:18:47.021,37.596,71.828,111.54,4.6,"27 km ENE of Khorugh, Tajikistan"
2021-08-09 10:51:26.698,40.0111,76.0181,,4.7,"60 km N of Kashgar, China"
2021-08-07 20:03:12.618,39.1061,70.6156,,4.5,"22 km ENE of Rasht, Tajikistan"
2021-08-05 04:18:11.298,37.5703,71.831,118.16,4.5,"26 km ENE of Khorugh, Tajikistan"
2021-08-02 22:47:47.000,38.2622,73.1776,10.0,4.6,Tajikistan-Xinjiang border region
2021-07-29 23:09:14.117,38.7404,73.1143,,5.0,"97 km NW of Murghob, Tajikistan"
2021-07-27 10:41:31.555,37.9836,72.7109,147.85,4.3,"112 km W of Murghob, Tajikistan"
2021-07-26 11:08:33.734,38.2844,74.0421,162.4,4.3,"14 km NNE of Murghob, Tajikistan"
2021-07-25 20:59:16.211,40.7838,77.9765,,4.6,"164 km SSE of Kadzhi-Say, Kyrgyzstan"
2021-07-24 23:11:22.321,37.4372,71.7817,110.48,4.4,"21 km ESE of Khorugh, Tajikistan"
2021-07-16 19:56:09.209,39.0572,70.3775,29.68,4.3,"3 km N of Rasht, Tajikistan"
2021-07-13 01:08:38.228,39.0165,70.7442,10.0,4.2,"32 km E of Rasht, Tajikistan"
2021-07-11 01:34:49.068,39.104,70.6588,,4.4,"25 km ENE of Rasht, Tajikistan"
2021-07-10 16:05:12.037,40.2614,72.7893,41.37,4.4,"14 km E of Nookat, Kyrgyzstan"
2021-07-10 15:22:42.266,38.9958,70.4547,10.0,4.5,"7 km ESE of Rasht, Tajikistan"
2021-07-10 06:07:01.048,39.1329,70.3928,,4.3,"11 km N of Rasht, Tajikistan"
2021-07-10 06:06:06.347,39.1299,70.5219,10.0,4.1,"16 km NE of Rasht, Tajikistan"
2021-07-10 05:48:06.443,39.0526,70.5672,10.0,4.6,Kyrgyzstan-Tajikistan border region
2021-07-10 02:14:42.943,38.9152,70.5612,11.75,5.7,"20 km SE of Rasht, Tajikistan"
2021-07-07 22:52:10.882,37.5045,71.951,,4.1,"35 km E of Khorugh, Tajikistan"
2021-07-06 18:16:12.531,38.1635,72.7388,116.75,4.4,"107 km W of Murghob, Tajikistan"
2021-07-06 14:17:59.298,37.3025,72.2847,,4.5,"39 km N of Khand?d, Afghanistan"
2021-07-04 18:16:23.627,39.2615,71.7664,54.58,4.4,"21 km E of Karakenja, Tajikistan"
2021-07-02 09:23:25.715,38.3714,75.3224,118.47,4.0,"120 km E of Murghob, Tajikistan"
2021-06-07 23:12:19.546,37.4974,72.381,202.03,4.1,"60 km N of Khand?d, Afghanistan"
2021-06-02 12:44:04.906,41.0214,78.3727,42.78,4.4,"148 km W of Aykol, China"
2021-05-29 01:41:55.346,38.1285,74.1484,176.1,4.4,"16 km ESE of Murghob, Tajikistan"
2021-05-24 04:40:52.125,39.2272,72.9847,,4.5,"72 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2021-05-14 09:54:04.541,39.4026,73.0747,10.0,4.3,Kyrgyzstan-Tajikistan-Xinjiang border region
2021-05-06 07:07:18.541,42.6205,79.4041,10.0,,"47 km SSE of Kegen, Kazakhstan"
2021-05-03 21:57:14.708,38.2933,75.6547,120.46,4.2,"133 km SSW of Kashgar, China"
2021-05-03 19:13:39.083,38.4472,73.477,,4.5,"52 km NW of Murghob, Tajikistan"
2021-04-27 05:16:59.056,37.5511,75.6654,99.38,4.5,"161 km NNE of Barishal, Pakistan"
2021-04-25 20:05:23.174,38.2013,72.9826,136.25,4.3,"86 km W of Murghob, Tajikistan"
2021-04-13 09:32:47.338,40.18,72.2629,10.0,4.5,"14 km SE of Kyzyl-Kyya, Kyrgyzstan"
2021-04-04 20:09:52.991,36.7677,75.7308,,,"105 km ENE of Barishal, Pakistan"
2021-04-04 04:55:34.328,38.0111,72.5755,123.78,4.3,"107 km ENE of Khorugh, Tajikistan"
2021-04-01 19:20:06.911,40.9088,79.0898,,4.6,"88 km W of Aykol, China"
2021-03-31 18:32:49.638,39.1406,71.3575,54.49,4.4,"17 km SW of Karakenja, Tajikistan"
2021-03-18 11:53:59.606,37.4231,72.1824,196.14,4.4,"53 km NNW of Khand?d, Afghanistan"
2021-03-06 23:53:25.022,39.1495,70.4301,10.0,4.3,"14 km NNE of Rasht, Tajikistan"
2021-03-06 19:26:48.305,37.5347,72.3385,192.88,4.0,"64 km N of Khand?d, Afghanistan"
2021-03-05 21:52:15.189,40.8254,69.1644,,,"2 km WNW of Bo‘ka, Uzbekistan"
2021-02-26 09:28:18.703,37.5509,71.9329,115.63,4.3,"34 km ENE of Khorugh, Tajikistan"
2021-02-23 21:45:16.829,36.9713,75.4511,10.0,4.4,"98 km NE of Barishal, Pakistan"
2021-02-16 09:57:54.153,37.7085,72.6166,195.85,4.1,"88 km NNE of Khand?d, Afghanistan"
2021-02-15 12:11:16.572,37.5201,71.8089,,,"22 km E of Khorugh, Tajikistan"
2021-02-14 16:16:41.511,40.2754,76.2883,35.0,4.5,"92 km NNE of Kashgar, China"
2021-02-13 22:00:23.340,38.1355,72.6094,111.63,,"117 km NE of Khorugh, Tajikistan"
2021-02-12 17:01:35.245,38.1357,73.5448,,5.9,Tajikistan-Xinjiang border region
2021-02-12 10:15:20.585,38.4619,73.5986,,4.4,"45 km NW of Murghob, Tajikistan"
2021-02-11 19:34:00.305,37.3038,71.9641,200.48,4.5,"41 km ESE of Khorugh, Tajikistan"
2021-02-08 03:33:46.179,39.4746,71.5566,10.0,4.4,"26 km N of Karakenja, Tajikistan"
2021-02-02 22:03:47.204,41.1058,71.4791,10.0,4.3,"12 km NNW of To‘rqao‘rg‘on, Uzbekistan"
2021-01-23 04:39:30.926,37.5177,72.1053,139.38,4.0,"48 km E of Khorugh, Tajikistan"
2021-01-22 04:02:14.816,39.3194,72.0043,53.39,4.6,"31 km SSW of Daroot-Korgon, Kyrgyzstan"
2021-01-20 07:27:52.217,37.3385,72.0322,192.76,4.0,"45 km ESE of Khorugh, Tajikistan"
2021-01-18 17:14:16.051,39.2237,70.7771,,,"40 km ENE of Rasht, Tajikistan"
2021-01-10 19:38:25.174,41.1151,73.4671,,4.5,"40 km NNE of Uzgen, Kyrgyzstan"
2021-01-06 14:08:49.897,41.3193,78.6732,,4.2,"126 km SSE of Kyzyl-Suu, Kyrgyzstan"
2021-01-02 13:02:49.492,37.4846,71.8981,115.29,,"30 km E of Khorugh, Tajikistan"
2020-12-26 10:28:35.575,40.1462,71.6337,20.43,4.8,"23 km NW of Shohimardon, Uzbekistan"
2020-12-25 19:51:22.027,38.2727,73.34,120.97,4.1,"56 km WNW of Murghob, Tajikistan"
2020-12-16 13:56:31.088,36.8775,73.284,10.0,4.3,"86 km E of Khand?d, Afghanistan"
2020-12-16 12:57:18.539,36.9414,73.0583,,4.3,"65 km E of Khand?d, Afghanistan"
2020-12-06 01:14:35.453,39.0444,76.0148,48.04,4.4,"47 km S of Kashgar, China"
2020-12-02 00:54:41.747,38.4044,75.4485,140.17,4.1,"127 km SSW of Kashgar, China"
2020-11-17 18:57:21.455,37.5193,72.5748,,,"67 km NNE of Khand?d, Afghanistan"
2020-11-15 15:50:21.795,42.2973,80.4334,10.0,4.0,"124 km N of Aksu, China"
2020-11-13 09:16:43.465,39.6173,74.5595,10.0,4.6,"123 km W of Kashgar, China"
2020-11-12 08:27:45.028,40.9365,73.7305,10.0,4.6,"40 km ENE of Uzgen, Kyrgyzstan"
2020-11-12 08:25:50.066,40.9741,73.4913,27.99,4.3,"27 km NE of Uzgen, Kyrgyzstan"
2020-11-10 14:40:37.433,38.9261,70.6139,35.0,5.0,"23 km ESE of Rasht, Tajikistan"
2020-11-10 14:37:39.727,38.8942,70.5077,18.76,4.9,"18 km SE of Rasht, Tajikistan"
2020-11-08 12:19:02.769,37.3589,71.9384,,4.6,"37 km ESE of Khorugh, Tajikistan"
2020-11-06 07:38:53.270,40.1141,71.6098,19.0,4.7,"22 km NW of Shohimardon, Uzbekistan"
2020-10-31 21:28:47.747,40.6235,77.9427,13.08,4.3,"180 km SSE of Kadzhi-Say, Kyrgyzstan"
2020-10-30 20:12:37.504,38.9056,75.7044,,4.8,"67 km SSW of Kashgar, China"
2020-10-29 09:32:43.621,37.6026,71.742,51.88,4.9,"20 km NE of Khorugh, Tajikistan"
2020-10-27 09:57:09.940,38.5352,70.1961,,4.6,"39 km SE of Roghun, Tajikistan"
2020-10-26 03:10:46.236,39.5588,71.2789,15.05,4.6,"41 km NNW of Karakenja, Tajikistan"
2020-10-20 23:08:05.139,41.1794,73.0397,,4.6,"27 km N of Jalal-Abad, Kyrgyzstan"
2020-10-20 22:30:30.596,38.3196,75.3754,117.79,4.2,"124 km E of Murghob, Tajikistan"
2020-10-20 06:00:27.985,40.7134,77.7707,10.0,4.5,"166 km SSE of Kadzhi-Say, Kyrgyzstan"
2020-10-19 10:17:39.450,39.5239,72.7845,10.0,,"44 km E of Kyzyl-Eshme, Kyrgyzstan"
2020-10-19 07:06:49.739,37.2703,71.9535,147.84,4.2,"43 km SE of Khorugh, Tajikistan"
2020-10-18 06:14:37.662,37.2916,71.9282,,4.4,"39 km ESE of Khorugh, Tajikistan"
2020-10-17 22:45:25.899,38.1207,76.9232,10.0,4.4,"43 km SW of Shache, China"
2020-10-15 13:34:53.966,37.3504,72.0162,160.65,4.4,"43 km ESE of Khorugh, Tajikistan"
2020-10-07 04:10:48.614,39.6124,73.918,47.78,4.6,"132 km ESE of Nookat, Kyrgyzstan"
2020-10-06 08:11:59.403,39.6375,73.9798,10.0,4.4,"135 km ESE of Nookat, Kyrgyzstan"
2020-09-25 06:26:26.328,40.6169,79.2674,10.0,4.3,"82 km WSW of Aykol, China"
2020-09-20 20:41:22.764,38.3013,74.542,145.57,4.5,"52 km ENE of Murghob, Tajikistan"
2020-09-19 19:09:46.367,39.3163,73.5544,10.0,,"113 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2020-09-18 17:47:49.565,38.0113,73.6916,,5.1,"29 km SW of Murghob, Tajikistan"
2020-09-18 06:47:15.716,38.282,75.6017,127.98,4.4,"136 km SSW of Kashgar, China"
2020-09-10 01:07:21.198,37.4652,72.4062,78.77,4.2,"57 km N of Khand?d, Afghanistan"
2020-09-09 16:16:46.995,37.3502,72.056,188.0,4.4,"47 km ESE of Khorugh, Tajikistan"
2020-09-08 00:17:24.980,38.1769,73.5897,153.39,4.3,"33 km W of Murghob, Tajikistan"
2020-09-06 16:51:23.648,37.9774,77.8901,,4.6,"74 km SE of Shache, China"
2020-09-02 14:28:42.548,39.3026,75.8731,10.0,,"21 km SSW of Kashgar, China"
2020-09-01 13:34:39.748,39.9453,70.406,,4.3,"16 km SW of Sh?rob, Tajikistan"
2020-08-21 23:24:17.879,39.458,71.5837,,4.0,"25 km NNE of Karakenja, Tajikistan"
2020-08-15 21:58:16.921,39.6847,74.0598,10.0,4.4,"136 km SSE of Uzgen, Kyrgyzstan"
2020-08-12 21:30:05.221,39.4028,73.1463,10.0,4.3,"77 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2020-08-12 14:07:34.435,37.3272,71.9448,176.24,,"39 km ESE of Khorugh, Tajikistan"
2020-08-12 13:08:53.166,38.911,74.7458,,4.3,"106 km NE of Murghob, Tajikistan"
2020-08-12 10:03:21.747,42.0679,75.4873,10.0,4.4,"72 km SW of Balykchy, Kyrgyzstan"
2020-08-05 08:18:50.260,40.16,70.7877,10.0,4.9,"11 km NNW of Batken, Kyrgyzstan"
2020-08-01 23:47:47.767,39.7747,77.3352,10.0,4.6,"120 km ENE of Kashgar, China"
2020-08-01 09:46:23.660,38.6559,73.2361,,4.1,"83 km NW of Murghob, Tajikistan"
2020-07-30 00:58:35.995,38.1501,74.3245,157.84,4.3,"31 km E of Murghob, Tajikistan"
2020-07-22 11:49:43.937,40.3845,77.9179,10.0,4.4,"193 km ENE of Kashgar, China"
2020-07-20 18:25:29.760,37.5111,72.2385,188.15,4.2,"60 km E of Khorugh, Tajikistan"
2020-07-18 12:45:49.200,37.3012,71.931,157.09,3.9,"39 km ESE of Khorugh, Tajikistan"
2020-07-16 08:45:19.654,39.3083,71.6571,10.0,4.3,"14 km NE of Karakenja, Tajikistan"
2020-07-16 02:25:29.761,37.9905,73.5538,44.73,4.6,"41 km WSW of Murghob, Tajikistan"
2020-07-12 00:28:48.922,41.12,75.3179,11.51,4.3,"40 km W of At-Bashi, Kyrgyzstan"
2020-07-10 09:33:45.926,37.3276,71.8379,145.23,4.2,"30 km SE of Khorugh, Tajikistan"
2020-07-09 06:39:59.141,40.0582,69.4499,10.0,4.3,"12 km SSE of Nov, Tajikistan"
2020-07-04 22:07:30.988,38.2201,74.1185,159.37,4.5,"14 km ENE of Murghob, Tajikistan"
2020-07-04 09:53:00.191,39.0341,70.9225,10.0,5.4,"47 km E of Rasht, Tajikistan"
2020-07-01 14:42:27.382,39.7969,73.8388,10.0,4.5,"116 km ESE of Nookat, Kyrgyzstan"
2020-07-01 04:43:04.161,37.297,71.8868,198.83,4.3,"36 km SE of Khorugh, Tajikistan"
2020-06-29 16:03:30.085,38.759,70.7687,10.0,,"45 km SE of Rasht, Tajikistan"
2020-06-27 03:17:02.974,40.8689,78.9179,35.0,4.2,"103 km W of Aykol, China"
2020-06-22 13:37:16.387,38.6551,70.7182,10.0,4.5,"51 km SE of Rasht, Tajikistan"
2020-06-16 01:30:48.397,37.8342,72.2035,,5.6,"68 km ENE of Khorugh, Tajikistan"
2020-06-13 20:07:56.000,39.6324,74.8373,10.0,4.3,"100 km W of Kashgar, China"
2020-06-12 07:36:12.665,38.3217,74.1174,157.16,4.2,"21 km NE of Murghob, Tajikistan"
2020-06-11 22:16:17.331,38.0439,72.5587,126.3,4.0,"107 km NE of Khorugh, Tajikistan"
2020-06-08 19:08:25.016,40.8234,78.8615,12.32,4.0,"108 km W of Aykol, China"
2020-05-26 13:55:54.357,37.796,72.8626,146.17,4.4,"105 km NNE of Khand?d, Afghanistan"
2020-05-21 07:49:00.577,39.2286,74.5027,,4.3,"126 km NNE of Murghob, Tajikistan"
2020-05-21 02:59:53.392,37.7317,72.1607,130.06,4.0,"59 km ENE of Khorugh, Tajikistan"
2020-05-14 16:16:23.323,41.1981,71.5134,39.44,4.4,"6 km SSW of Kosonsoy, Uzbekistan"
2020-05-13 21:09:34.154,39.6508,73.9702,,4.6,"134 km ESE of Nookat, Kyrgyzstan"
2020-05-10 16:49:12.382,40.7644,78.8217,,4.6,"112 km WSW of Aykol, China"
2020-05-09 20:11:18.901,40.8098,78.4784,10.0,4.3,"140 km W of Aykol, China"
2020-05-09 15:35:58.650,40.8353,78.8624,10.0,,"108 km W of Aykol, China"
2020-05-06 10:51:00.738,39.6837,73.9426,10.0,5.1,"130 km ESE of Nookat, Kyrgyzstan"
2020-05-03 14:42:11.986,39.3047,71.5304,10.0,4.5,"7 km N of Karakenja, Tajikistan"
2020-04-29 12:57:16.887,39.5321,77.0904,10.0,4.0,"94 km E of Kashgar, China"
2020-04-28 11:45:20.497,39.9632,70.7994,10.0,4.5,"11 km S of Batken, Kyrgyzstan"
2020-04-25 00:55:27.905,40.448,73.3044,10.0,4.1,"35 km S of Uzgen, Kyrgyzstan"
2020-04-21 23:24:37.768,39.3607,71.5363,10.0,4.7,"13 km N of Karakenja, Tajikistan"
2020-04-20 16:54:44.164,39.8325,77.3089,,4.5,"120 km ENE of Kashgar, China"
2020-04-20 08:16:11.954,38.3249,70.3277,10.0,4.5,"35 km NE of M?’minobod, Tajikistan"
2020-04-18 11:24:44.227,42.3297,75.7769,,4.2,"36 km WSW of Balykchy, Kyrgyzstan"
2020-04-14 19:23:41.208,37.403,72.1563,188.72,4.1,"52 km NNW of Khand?d, Afghanistan"
2020-04-14 19:04:02.464,37.3582,71.8516,,,"30 km ESE of Khorugh, Tajikistan"
2020-04-11 18:12:42.084,39.809,77.5377,39.7,4.4,"138 km ENE of Kashgar, China"
2020-04-07 21:51:26.005,39.7884,73.9151,17.35,,"120 km SSE of Uzgen, Kyrgyzstan"
2020-03-29 04:41:08.845,41.1673,72.8954,10.0,4.6,"19 km NE of Bazar-Korgon, Kyrgyzstan"
2020-03-28 01:36:51.585,37.5638,72.4376,,,"68 km N of Khand?d, Afghanistan"
2020-03-26 08:03:40.957,38.6433,70.9247,,4.5,"64 km SE of Rasht, Tajikistan"
2020-03-26 04:44:31.274,40.7584,70.4159,10.0,,"11 km NNE of Shaydon, Tajikistan"
2020-03-20 00:49:02.411,42.0498,77.1901,,4.5,"10 km S of Kadzhi-Say, Kyrgyzstan"
2020-03-19 14:56:35.157,39.0679,72.3038,10.0,4.6,"54 km S of Daroot-Korgon, Kyrgyzstan"
2020-03-11 02:42:42.924,38.2404,74.1049,158.25,4.2,"14 km ENE of Murghob, Tajikistan"
2020-03-07 22:58:16.951,36.8761,75.7791,,4.5,"114 km ENE of Barishal, Pakistan"
2020-03-05 08:22:35.512,38.8319,71.7765,10.0,4.6,"49 km SSE of Karakenja, Tajikistan"
2020-02-25 21:48:42.535,37.3874,72.0048,,4.3,"41 km ESE of Khorugh, Tajikistan"
2020-02-21 15:39:14.765,39.7209,77.4323,10.0,4.8,"127 km ENE of Kashgar, China"
2020-02-18 23:07:05.107,38.9306,71.8207,10.0,4.6,"42 km SE of Karakenja, Tajikistan"
2020-02-18 11:28:05.727,37.9615,72.6827,128.81,4.7,"112 km ENE of Khorugh, Tajikistan"
2020-02-15 03:31:56.345,41.8151,79.2761,10.0,5.1,"98 km SE of Ak-Suu, Kyrgyzstan"
2020-02-08 18:16:10.244,40.4071,77.6799,11.08,4.4,"177 km NE of Kashgar, China"
2020-02-03 16:11:16.714,37.4712,72.1817,195.79,4.3,"55 km E of Khorugh, Tajikistan"
2020-02-02 05:37:00.673,38.3155,75.2394,121.01,4.2,"112 km E of Murghob, Tajikistan"
2020-01-31 19:33:58.215,40.8847,79.119,10.0,4.3,"86 km W of Aykol, China"
2020-01-31 05:45:32.189,39.768,77.2433,10.0,4.6,"112 km ENE of Kashgar, China"
2020-01-29 10:14:00.997,39.8673,77.1283,,4.3,"107 km ENE of Kashgar, China"
2020-01-29 09:10:46.066,38.7827,70.578,,4.9,"32 km SSE of Rasht, Tajikistan"
2020-01-25 19:56:00.187,38.7332,73.1749,10.0,4.5,"93 km NW of Murghob, Tajikistan"
2020-01-25 19:49:36.339,39.849,77.23,10.0,4.5,"114 km ENE of Kashgar, China"
2020-01-24 07:14:24.423,39.1964,71.6665,10.0,5.0,"13 km ESE of Karakenja, Tajikistan"
2020-01-24 07:09:15.777,39.1651,71.5082,10.0,5.5,"7 km S of Karakenja, Tajikistan"
2020-01-24 05:57:24.121,37.6423,72.2373,176.21,4.1,"62 km ENE of Khorugh, Tajikistan"
2020-01-21 13:10:28.961,41.6958,75.4435,29.89,4.8,"54 km WNW of Naryn, Kyrgyzstan"
2020-01-20 16:15:30.055,39.6712,77.3171,10.0,4.5,"116 km E of Kashgar, China"
2020-01-19 15:49:31.651,39.8711,77.4165,5.97,4.5,"130 km ENE of Kashgar, China"
2020-01-19 14:55:11.827,39.8705,77.4623,10.0,4.9,"133 km ENE of Kashgar, China"
2020-01-19 14:23:02.111,39.8496,77.4275,,5.0,"130 km ENE of Kashgar, China"
2020-01-19 13:51:53.469,39.9746,77.1281,,4.5,"112 km ENE of Kashgar, China"
2020-01-19 13:48:40.414,39.7794,77.1027,10.0,4.4,"101 km ENE of Kashgar, China"
2020-01-19 13:39:32.445,39.6252,77.3011,10.0,4.7,"114 km E of Kashgar, China"
2020-01-19 13:27:56.630,39.8353,77.1084,,,"104 km ENE of Kashgar, China"
2020-01-17 16:05:48.854,39.7276,77.1456,,5.3,"103 km ENE of Kashgar, China"
2020-01-15 09:19:30.638,39.5672,73.3878,10.0,,"95 km E of Kyzyl-Eshme, Kyrgyzstan"
2020-01-05 09:59:37.941,39.3653,72.7644,10.0,,"47 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2020-01-01 03:59:15.645,38.2179,75.3789,103.77,4.1,"123 km E of Murghob, Tajikistan"
2019-12-28 22:29:38.644,39.0327,74.8147,10.0,,"112 km WSW of Kashgar, China"
2019-12-20 05:58:26.981,37.3033,71.9252,98.01,4.5,"38 km ESE of Khorugh, Tajikistan"
2019-12-19 15:19:40.813,38.4102,73.732,131.62,4.5,"33 km NW of Murghob, Tajikistan"
2019-12-18 02:40:11.506,37.8001,75.9057,125.04,4.0,"135 km WSW of Shache, China"
2019-12-15 13:47:15.793,37.5085,72.0917,190.44,4.2,"47 km E of Khorugh, Tajikistan"
2019-12-14 18:53:21.164,38.9262,79.1662,37.66,4.2,"176 km ENE of Shache, China"
2019-12-13 04:39:15.842,39.4018,72.6437,10.0,4.9,"36 km ESE of Kyzyl-Eshme, Kyrgyzstan"
2019-12-11 01:13:57.820,39.9338,78.0194,10.0,4.7,"181 km NNE of Shache, China"
2019-12-05 07:54:07.513,40.3567,78.4144,37.88,4.5,"160 km WSW of Aykol, China"
2019-12-05 04:59:00.571,39.88,77.4711,9.12,4.5,"134 km ENE of Kashgar, China"
2019-12-04 14:42:20.408,37.3722,71.853,142.28,4.2,"29 km ESE of Khorugh, Tajikistan"
2019-11-30 06:14:02.977,36.9565,73.9875,,4.3,"94 km NW of Barishal, Pakistan"
2019-11-28 09:20:12.547,37.5786,72.2885,195.77,4.4,"65 km E of Khorugh, Tajikistan"
2019-11-21 01:46:04.167,37.6108,72.2743,184.16,4.0,"65 km ENE of Khorugh, Tajikistan"
2019-11-17 14:17:04.606,38.9388,70.8466,7.96,4.5,"42 km ESE of Rasht, Tajikistan"
2019-11-07 01:12:55.045,38.1934,72.9293,137.82,4.4,"90 km W of Murghob, Tajikistan"
2019-11-06 15:56:11.683,41.283,70.4656,48.69,4.4,"36 km ENE of Yangiobod, Uzbekistan"
2019-11-05 13:44:09.858,37.5537,71.7816,,4.4,"21 km ENE of Khorugh, Tajikistan"
2019-11-02 16:22:44.974,37.5589,72.2128,,4.3,"58 km E of Khorugh, Tajikistan"
2019-10-27 10:52:41.344,41.3098,78.8603,10.0,4.3,"114 km WNW of Aykol, China"
2019-10-27 05:29:48.237,41.2479,78.8581,10.0,,"112 km WNW of Aykol, China"
2019-10-13 01:02:41.675,37.3224,72.2072,233.54,4.5,"42 km NNW of Khand?d, Afghanistan"
2019-10-10 22:38:55.412,37.5726,72.1248,197.09,4.2,"51 km E of Khorugh, Tajikistan"
2019-10-08 21:49:23.948,42.8627,78.7119,,4.5,"32 km ENE of Tyup, Kyrgyzstan"
2019-10-08 10:48:29.329,38.4804,73.2324,123.2,4.3,"72 km WNW of Murghob, Tajikistan"
2019-10-03 22:02:57.248,37.4969,72.1908,196.92,4.5,"56 km E of Khorugh, Tajikistan"
2019-10-02 22:28:55.147,38.2452,73.4775,,4.3,"43 km W of Murghob, Tajikistan"
2019-09-30 12:24:25.771,40.1226,76.1243,47.46,,"73 km N of Kashgar, China"
2019-09-26 06:57:06.851,38.6888,73.443,146.85,,"73 km NW of Murghob, Tajikistan"
2019-09-21 11:30:56.466,38.6428,70.2215,,4.6,"33 km SE of Darband, Tajikistan"
2019-09-15 21:44:04.980,39.5758,77.0677,10.0,,"93 km E of Kashgar, China"
2019-09-08 23:56:35.848,37.3419,71.9799,,4.3,"41 km ESE of Khorugh, Tajikistan"
2019-09-07 00:30:16.288,43.1853,76.8626,10.0,3.1,"9 km SW of Almaty, Kazakhstan"
2019-09-03 16:34:35.294,38.9476,70.533,,4.2,"16 km ESE of Rasht, Tajikistan"
2019-08-31 22:50:15.167,38.1607,74.058,185.08,4.0,"8 km E of Murghob, Tajikistan"
2019-08-26 23:30:39.128,37.5445,72.2579,215.46,4.2,"62 km E of Khorugh, Tajikistan"
2019-08-13 22:57:19.991,37.666,72.066,136.76,4.1,"49 km ENE of Khorugh, Tajikistan"
2019-08-12 17:14:44.653,40.8574,73.3947,10.0,4.6,"12 km NE of Uzgen, Kyrgyzstan"
2019-08-08 18:04:07.558,38.3539,75.0673,,4.3,"98 km ENE of Murghob, Tajikistan"
2019-08-04 12:45:47.135,37.7831,72.0645,118.1,,"55 km NE of Khorugh, Tajikistan"
2019-08-03 08:09:15.191,38.786,70.1161,10.0,4.5,"15 km SE of Darband, Tajikistan"
2019-07-28 23:06:36.673,37.3434,71.9534,192.45,4.2,"38 km ESE of Khorugh, Tajikistan"
2019-07-21 16:59:55.082,37.3423,71.9375,198.95,4.4,"37 km ESE of Khorugh, Tajikistan"
2019-07-16 10:45:37.270,40.1346,71.2084,,4.6,"24 km NNW of Aydarken, Kyrgyzstan"
2019-07-15 08:50:53.663,40.1382,71.1341,10.0,4.4,"27 km NW of Aydarken, Kyrgyzstan"
2019-07-10 01:10:27.249,37.6928,72.075,131.45,4.1,"51 km ENE of Khorugh, Tajikistan"
2019-07-05 02:12:15.440,42.1727,78.6241,10.0,4.6,"37 km SSE of Ak-Suu, Kyrgyzstan"
2019-07-01 01:14:03.765,39.335,71.6055,10.0,5.0,"13 km NNE of Karakenja, Tajikistan"
2019-06-26 20:27:24.063,38.1401,72.9314,119.45,4.4,"90 km W of Murghob, Tajikistan"
2019-06-23 07:21:25.869,38.5534,74.0964,94.01,,"44 km NNE of Murghob, Tajikistan"
2019-06-08 16:58:35.657,37.4213,71.8791,130.11,4.4,"29 km ESE of Khorugh, Tajikistan"
2019-06-07 21:47:08.080,42.2079,80.6295,10.0,4.6,"117 km NNE of Aksu, China"
2019-06-05 20:23:45.793,38.2353,73.9605,156.87,4.4,"7 km N of Murghob, Tajikistan"
2019-05-31 16:01:33.047,36.8669,75.8543,35.0,4.5,"120 km ENE of Barishal, Pakistan"
2019-05-21 10:12:13.566,38.4125,73.6847,,,"36 km NW of Murghob, Tajikistan"
2019-05-18 07:53:37.784,38.8688,74.9011,35.0,4.4,"112 km NE of Murghob, Tajikistan"
2019-05-17 19:49:38.089,39.6249,75.7636,46.35,4.3,"25 km NW of Kashgar, China"
2019-05-05 06:54:48.885,41.9458,78.5404,10.0,4.6,"61 km S of Ak-Suu, Kyrgyzstan"
2019-05-02 16:55:53.947,37.4364,72.1716,210.6,4.2,"55 km E of Khorugh, Tajikistan"
2019-04-29 00:23:17.665,39.1983,73.7091,,4.6,"116 km N of Murghob, Tajikistan"
